"ProductID","Date","StockOnHand","DeliveredQuantity","SalesQuantity","WasteQuantity"
"373","6/8/2022","19","8","8","0"
"374","6/8/2022","9","4","3","0"
"388","6/8/2022","9","24","17","1"
"419","6/8/2022","40","16","13","0"
"420","6/8/2022","16","0","5","0"
"462","6/8/2022","4","8","4","0"
"519","6/8/2022","25","6","7","0"
"525","6/8/2022","10","0","0","0"
"596","6/8/2022","12","4","2","0"
"597","6/8/2022","16","6","9","0"
"598","6/8/2022","5","0","2","0"
"1035","6/8/2022","16","6","3","0"
"1084","6/8/2022","13","5","4","0"
"1111","6/8/2022","10","0","4","0"
"1113","6/8/2022","8","0","0","0"
"1114","6/8/2022","11","0","3","0"
"1115","6/8/2022","10","0","2","0"
"1117","6/8/2022","8","0","1","0"
"1118","6/8/2022","10","0","0","0"
"1119","6/8/2022","10","6","0","0"
"1692","6/8/2022","19","8","9","0"
"1693","6/8/2022","23","0","0","0"
"1747","6/8/2022","30","20","21","0"
"1772","6/8/2022","5","0","3","0"
"1773","6/8/2022","9","0","0","0"
"1774","6/8/2022","5","0","0","0"
"1782","6/8/2022","16","18","14","0"
"1795","6/8/2022","9","7","8","0"
"1914","6/8/2022","11","0","1","0"
"1915","6/8/2022","9","0","2","0"
"1923","6/8/2022","6","0","0","0"
"1934","6/8/2022","2","0","2","0"
"1963","6/8/2022","32","0","10","0"
"1984","6/8/2022","12","6","2","0"
"2135","6/8/2022","9","0","0","0"
"2136","6/8/2022","4","0","2","0"
"2148","6/8/2022","13","0","4","0"
"2183","6/8/2022","11","6","3","0"
"2193","6/8/2022","16","15","14","0"
"2237","6/8/2022","6","0","2","0"
"2358","6/8/2022","2","0","4","0"
"2361","6/8/2022","20","7","7","0"
"2445","6/8/2022","20","6","5","0"
"2449","6/8/2022","22","8","6","0"
"2451","6/8/2022","0","0","5","0"
"2475","6/8/2022","9","0","0","0"
"2476","6/8/2022","3","0","0","0"
"2507","6/8/2022","17","6","12","0"
"2525","6/8/2022","10","6","1","0"
"2562","6/8/2022","17","8","8","0"
"2582","6/8/2022","10","0","1","0"
"2586","6/8/2022","18","12","9","0"
"2631","6/8/2022","13","0","3","0"
"2685","6/8/2022","13","8","4","0"
"2723","6/8/2022","8","0","0","0"
"2730","6/8/2022","8","6","0","0"
"2731","6/8/2022","7","0","1","0"
"2732","6/8/2022","10","0","0","0"
"2734","6/8/2022","12","4","1","0"
"2735","6/8/2022","8","0","1","0"
"2761","6/8/2022","26","15","12","0"
"2788","6/8/2022","22","12","11","7"
"2812","6/8/2022","8","0","1","0"
"2813","6/8/2022","10","0","0","0"
"2814","6/8/2022","8","0","1","0"
"2913","6/8/2022","8","0","0","0"
"2914","6/8/2022","7","0","0","0"
"3015","6/8/2022","9","0","2","0"
"3033","6/8/2022","6","0","0","0"
"3035","6/8/2022","7","0","0","0"
"4446","6/8/2022","13","12","11","0"
"12136","6/8/2022","29","21","19","0"
"12516","6/8/2022","5","0","2","0"
"12518","6/8/2022","18","0","0","0"
"12523","6/8/2022","13","4","4","0"
"16062","6/8/2022","6","0","0","0"
"16063","6/8/2022","9","0","3","0"
"19322","6/8/2022","6","0","1","0"
"19329","6/8/2022","12","0","1","0"
"19516","6/8/2022","30","0","10","0"
"19520","6/8/2022","12","0","1","0"
"75","6/9/2022","46","40","29","2"
"76","6/9/2022","61","44","34","1"
"99","6/9/2022","5","0","0","0"
"117","6/9/2022","4","0","1","0"
"118","6/9/2022","6","0","2","0"
"119","6/9/2022","1","0","0","0"
"120","6/9/2022","0","0","0","0"
"149","6/9/2022","5","0","1","0"
"184","6/9/2022","28","12","8","2"
"195","6/9/2022","40","27","26","1"
"218","6/9/2022","13","12","14","0"
"296","6/9/2022","9","6","2","0"
"300","6/9/2022","9","0","3","0"
"304","6/9/2022","14","6","5","0"
"317","6/9/2022","44","8","7","0"
"343","6/9/2022","3","0","2","0"
"353","6/9/2022","8","0","0","0"
"373","6/9/2022","19","8","4","0"
"374","6/9/2022","10","4","3","0"
"388","6/9/2022","15","24","19","4"
"419","6/9/2022","35","8","10","0"
"420","6/9/2022","19","8","5","0"
"462","6/9/2022","8","8","8","0"
"519","6/9/2022","24","6","8","0"
"525","6/9/2022","10","0","5","0"
"596","6/9/2022","10","0","3","0"
"597","6/9/2022","19","12","15","0"
"598","6/9/2022","9","6","1","0"
"1035","6/9/2022","13","0","2","5"
"1084","6/9/2022","19","10","5","0"
"1111","6/9/2022","6","0","2","0"
"1113","6/9/2022","8","0","1","0"
"1114","6/9/2022","8","0","2","0"
"1115","6/9/2022","8","0","0","0"
"1117","6/9/2022","7","0","1","0"
"1118","6/9/2022","10","0","1","0"
"1119","6/9/2022","10","0","2","0"
"1692","6/9/2022","10","0","6","0"
"1693","6/9/2022","23","0","1","0"
"1747","6/9/2022","24","15","20","0"
"1772","6/9/2022","2","0","0","0"
"1773","6/9/2022","9","0","1","0"
"1774","6/9/2022","5","0","0","0"
"1782","6/9/2022","26","24","24","2"
"1795","6/9/2022","22","21","11","0"
"1914","6/9/2022","10","0","0","0"
"1915","6/9/2022","7","0","0","0"
"1923","6/9/2022","6","0","1","0"
"1934","6/9/2022","0","0","0","0"
"1963","6/9/2022","38","16","9","0"
"1984","6/9/2022","10","0","4","2"
"2135","6/9/2022","9","0","0","0"
"2136","6/9/2022","2","0","1","0"
"2148","6/9/2022","14","4","3","0"
"2183","6/9/2022","8","0","2","12"
"2193","6/9/2022","11","9","12","0"
"2237","6/9/2022","10","6","1","0"
"2358","6/9/2022","6","8","1","0"
"2361","6/9/2022","13","0","4","0"
"2445","6/9/2022","15","0","3","5"
"2449","6/9/2022","16","0","6","0"
"2451","6/9/2022","5","10","6","0"
"2475","6/9/2022","9","0","0","0"
"2476","6/9/2022","3","0","0","0"
"2507","6/9/2022","17","12","14","0"
"2525","6/9/2022","9","0","0","0"
"2562","6/9/2022","17","8","5","0"
"2582","6/9/2022","9","0","0","0"
"2586","6/9/2022","29","20","13","0"
"2631","6/9/2022","10","0","3","6"
"2685","6/9/2022","13","4","5","0"
"2723","6/9/2022","8","0","0","0"
"2730","6/9/2022","8","0","2","0"
"2731","6/9/2022","6","0","0","0"
"2732","6/9/2022","10","0","0","0"
"2734","6/9/2022","11","0","4","0"
"2735","6/9/2022","7","0","3","0"
"2761","6/9/2022","29","15","13","0"
"2788","6/9/2022","20","16","17","4"
"2812","6/9/2022","7","0","2","0"
"2813","6/9/2022","10","0","1","0"
"2814","6/9/2022","13","6","0","0"
"2913","6/9/2022","8","0","1","1"
"2914","6/9/2022","7","0","0","0"
"3033","6/9/2022","6","0","0","0"
"3035","6/9/2022","7","0","1","0"
"4446","6/9/2022","11","9","8","0"
"12136","6/9/2022","31","21","21","3"
"12516","6/9/2022","3","0","1","0"
"12518","6/9/2022","18","0","2","0"
"12523","6/9/2022","10","0","0","0"
"16062","6/9/2022","6","0","0","0"
"16063","6/9/2022","6","0","0","0"
"19329","6/9/2022","11","0","0","0"
"19516","6/9/2022","28","8","6","0"
"19520","6/9/2022","11","0","1","0"
"75","6/10/2022","31","16","27","0"
"76","6/10/2022","54","28","37","0"
"99","6/10/2022","5","0","1","0"
"117","6/10/2022","7","4","1","0"
"118","6/10/2022","8","4","1","0"
"119","6/10/2022","5","4","0","0"
"120","6/10/2022","4","4","0","0"
"149","6/10/2022","10","6","1","0"
"184","6/10/2022","30","12","16","2"
"195","6/10/2022","37","24","28","1"
"218","6/10/2022","23","24","24","1"
"296","6/10/2022","7","0","4","0"
"300","6/10/2022","14","8","7","0"
"304","6/10/2022","9","0","2","0"
"317","6/10/2022","45","8","5","0"
"343","6/10/2022","5","4","3","0"
"353","6/10/2022","8","0","3","0"
"373","6/10/2022","15","0","5","0"
"374","6/10/2022","11","4","6","0"
"388","6/10/2022","16","24","37","0"
"419","6/10/2022","25","0","6","0"
"420","6/10/2022","22","8","4","0"
"462","6/10/2022","8","8","4","0"
"519","6/10/2022","22","6","6","0"
"525","6/10/2022","10","5","3","0"
"596","6/10/2022","15","8","4","0"
"597","6/10/2022","22","18","6","0"
"598","6/10/2022","8","0","2","0"
"1035","6/10/2022","12","6","14","0"
"1084","6/10/2022","34","20","3","0"
"1111","6/10/2022","4","0","1","0"
"1112","6/10/2022","7","0","3","0"
"1113","6/10/2022","7","0","0","0"
"1114","6/10/2022","6","0","1","0"
"1115","6/10/2022","8","0","4","0"
"1117","6/10/2022","6","0","2","0"
"1118","6/10/2022","15","6","2","0"
"1119","6/10/2022","8","0","0","0"
"1692","6/10/2022","12","8","5","0"
"1693","6/10/2022","22","0","0","0"
"1747","6/10/2022","24","20","20","0"
"1772","6/10/2022","2","0","0","0"
"1773","6/10/2022","8","0","1","0"
"1774","6/10/2022","13","8","0","0"
"1782","6/10/2022","24","24","27","1"
"1795","6/10/2022","25","14","14","0"
"1914","6/10/2022","10","0","0","0"
"1915","6/10/2022","7","0","0","0"
"1923","6/10/2022","11","6","0","0"
"1934","6/10/2022","6","6","3","0"
"1963","6/10/2022","45","16","7","0"
"1984","6/10/2022","4","0","4","0"
"2135","6/10/2022","9","0","5","0"
"2136","6/10/2022","7","6","0","0"
"2148","6/10/2022","10","0","2","0"
"2183","6/10/2022","0","6","5","0"
"2193","6/10/2022","17","18","16","0"
"2237","6/10/2022","9","0","3","0"
"2358","6/10/2022","5","0","1","0"
"2361","6/10/2022","9","0","3","0"
"2445","6/10/2022","13","6","10","0"
"2449","6/10/2022","18","8","4","0"
"2451","6/10/2022","4","5","5","0"
"2475","6/10/2022","9","0","1","0"
"2476","6/10/2022","9","6","0","0"
"2507","6/10/2022","9","6","9","0"
"2525","6/10/2022","9","0","1","0"
"2562","6/10/2022","28","16","0","2"
"2582","6/10/2022","9","0","1","0"
"2586","6/10/2022","32","16","11","4"
"2631","6/10/2022","1","0","2","0"
"2685","6/10/2022","16","8","11","5"
"2723","6/10/2022","8","0","1","0"
"2730","6/10/2022","12","6","1","0"
"2731","6/10/2022","12","6","2","0"
"2732","6/10/2022","10","0","0","0"
"2734","6/10/2022","7","0","2","0"
"2735","6/10/2022","12","8","1","0"
"2761","6/10/2022","36","20","16","0"
"2788","6/10/2022","19","20","22","0"
"2812","6/10/2022","5","0","1","0"
"2813","6/10/2022","9","0","1","0"
"2814","6/10/2022","13","0","1","0"
"2913","6/10/2022","6","0","1","3"
"2914","6/10/2022","7","0","0","0"
"3033","6/10/2022","6","0","1","0"
"3035","6/10/2022","6","0","1","0"
"4446","6/10/2022","12","9","7","0"
"12136","6/10/2022","34","27","25","1"
"12516","6/10/2022","6","4","1","0"
"12518","6/10/2022","16","0","2","0"
"12523","6/10/2022","9","0","2","0"
"16062","6/10/2022","6","0","0","0"
"16063","6/10/2022","6","0","2","0"
"19329","6/10/2022","11","0","1","0"
"19516","6/10/2022","22","0","4","0"
"19520","6/10/2022","10","0","0","0"
"75","6/11/2022","30","24","23","0"
"76","6/11/2022","47","28","29","0"
"99","6/11/2022","4","0","0","0"
"117","6/11/2022","6","0","0","0"
"118","6/11/2022","7","0","3","0"
"119","6/11/2022","5","0","1","0"
"120","6/11/2022","8","4","2","0"
"149","6/11/2022","9","0","0","0"
"184","6/11/2022","18","6","16","2"
"195","6/11/2022","34","24","24","0"
"218","6/11/2022","26","24","18","2"
"296","6/11/2022","9","6","2","0"
"300","6/11/2022","7","0","5","0"
"304","6/11/2022","13","6","4","0"
"317","6/11/2022","40","0","7","0"
"343","6/11/2022","2","0","2","0"
"353","6/11/2022","5","0","0","0"
"373","6/11/2022","18","8","6","0"
"374","6/11/2022","5","0","2","0"
"388","6/11/2022","-3","18","17","0"
"419","6/11/2022","19","0","10","0"
"420","6/11/2022","26","8","3","0"
"462","6/11/2022","12","8","6","0"
"519","6/11/2022","22","6","5","0"
"525","6/11/2022","7","0","5","0"
"596","6/11/2022","11","0","3","0"
"597","6/11/2022","16","0","16","0"
"598","6/11/2022","12","6","4","0"
"1035","6/11/2022","4","6","3","0"
"1084","6/11/2022","31","0","8","1"
"1111","6/11/2022","3","0","2","0"
"1112","6/11/2022","4","0","0","0"
"1113","6/11/2022","7","0","1","0"
"1114","6/11/2022","5","0","0","0"
"1115","6/11/2022","4","0","5","0"
"1117","6/11/2022","4","0","1","0"
"1118","6/11/2022","13","0","2","0"
"1119","6/11/2022","8","0","2","0"
"1692","6/11/2022","7","0","3","0"
"1693","6/11/2022","22","0","0","0"
"1747","6/11/2022","29","25","16","0"
"1772","6/11/2022","2","0","0","0"
"1773","6/11/2022","7","0","1","0"
"1774","6/11/2022","13","0","1","0"
"1782","6/11/2022","11","15","17","2"
"1795","6/11/2022","39","28","15","0"
"1914","6/11/2022","10","0","3","0"
"1915","6/11/2022","7","0","2","0"
"1923","6/11/2022","11","0","3","0"
"1934","6/11/2022","9","6","7","0"
"1963","6/11/2022","54","16","3","0"
"1984","6/11/2022","6","6","2","0"
"2135","6/11/2022","4","0","3","0"
"2136","6/11/2022","7","0","0","0"
"2148","6/11/2022","8","0","1","0"
"2183","6/11/2022","1","6","5","0"
"2193","6/11/2022","10","9","8","0"
"2237","6/11/2022","6","0","1","0"
"2358","6/11/2022","12","8","3","0"
"2361","6/11/2022","13","7","7","0"
"2445","6/11/2022","9","6","4","0"
"2449","6/11/2022","22","8","6","0"
"2451","6/11/2022","4","5","4","0"
"2476","6/11/2022","9","0","0","0"
"2507","6/11/2022","12","12","9","0"
"2525","6/11/2022","8","0","4","0"
"2562","6/11/2022","34","8","6","0"
"2582","6/11/2022","8","0","1","0"
"2586","6/11/2022","29","12","11","0"
"2631","6/11/2022","5","6","1","0"
"2685","6/11/2022","4","4","5","0"
"2723","6/11/2022","7","0","0","0"
"2730","6/11/2022","11","0","4","0"
"2731","6/11/2022","10","0","2","0"
"2732","6/11/2022","10","0","0","0"
"2734","6/11/2022","5","0","1","0"
"2735","6/11/2022","11","0","2","0"
"2761","6/11/2022","35","15","12","0"
"2788","6/11/2022","16","16","15","2"
"2812","6/11/2022","4","0","3","0"
"2813","6/11/2022","8","0","2","0"
"2814","6/11/2022","12","0","4","0"
"2913","6/11/2022","8","6","0","0"
"2914","6/11/2022","7","0","0","0"
"3033","6/11/2022","5","0","0","0"
"3035","6/11/2022","5","0","0","0"
"4446","6/11/2022","17","12","9","0"
"12136","6/11/2022","32","21","15","8"
"12516","6/11/2022","5","0","0","0"
"12518","6/11/2022","14","0","1","0"
"12523","6/11/2022","7","0","4","0"
"16062","6/11/2022","6","0","0","0"
"16063","6/11/2022","4","0","2","0"
"19329","6/11/2022","10","0","3","0"
"19516","6/11/2022","18","0","7","0"
"19520","6/11/2022","10","0","0","0"
"75","6/12/2022","33","28","24","0"
"76","6/12/2022","40","24","24","0"
"99","6/12/2022","4","0","0","0"
"117","6/12/2022","10","4","2","0"
"118","6/12/2022","8","4","2","0"
"119","6/12/2022","8","4","2","0"
"120","6/12/2022","6","0","0","0"
"149","6/12/2022","9","0","0","0"
"184","6/12/2022","3","3","1","1"
"195","6/12/2022","29","21","21","0"
"218","6/12/2022","20","18","15","3"
"296","6/12/2022","13","6","8","0"
"300","6/12/2022","2","0","3","0"
"304","6/12/2022","9","0","3","0"
"317","6/12/2022","49","16","14","5"
"343","6/12/2022","4","4","1","0"
"353","6/12/2022","5","0","0","0"
"373","6/12/2022","20","8","6","0"
"374","6/12/2022","15","12","3","0"
"388","6/12/2022","-8","12","14","0"
"419","6/12/2022","17","8","11","0"
"420","6/12/2022","23","0","18","1"
"462","6/12/2022","14","8","9","0"
"519","6/12/2022","23","6","3","0"
"525","6/12/2022","2","0","1","0"
"596","6/12/2022","12","4","1","0"
"597","6/12/2022","12","12","6","0"
"598","6/12/2022","8","0","1","0"
"1035","6/12/2022","1","0","1","0"
"1084","6/12/2022","32","10","8","0"
"1111","6/12/2022","1","0","0","0"
"1112","6/12/2022","4","0","0","0"
"1113","6/12/2022","6","0","1","0"
"1114","6/12/2022","5","0","0","0"
"1115","6/12/2022","-1","0","3","0"
"1117","6/12/2022","3","0","1","0"
"1118","6/12/2022","11","0","1","0"
"1119","6/12/2022","6","0","2","0"
"1692","6/12/2022","12","8","5","0"
"1693","6/12/2022","22","0","0","0"
"1747","6/12/2022","23","10","13","0"
"1772","6/12/2022","2","0","0","0"
"1773","6/12/2022","6","0","0","0"
"1774","6/12/2022","12","0","2","0"
"1782","6/12/2022","1","9","12","3"
"1795","6/12/2022","24","0","12","0"
"1914","6/12/2022","7","0","2","0"
"1915","6/12/2022","5","0","0","0"
"1923","6/12/2022","8","0","2","0"
"1934","6/12/2022","2","0","1","0"
"1963","6/12/2022","59","8","24","0"
"1984","6/12/2022","4","0","0","0"
"2135","6/12/2022","1","0","0","0"
"2136","6/12/2022","7","0","0","0"
"2148","6/12/2022","15","8","5","0"
"2183","6/12/2022","2","6","3","0"
"2193","6/12/2022","17","15","11","0"
"2237","6/12/2022","5","0","2","0"
"2358","6/12/2022","17","8","7","0"
"2361","6/12/2022","13","7","5","0"
"2445","6/12/2022","11","6","2","0"
"2449","6/12/2022","24","8","8","1"
"2451","6/12/2022","15","15","3","0"
"2476","6/12/2022","9","0","0","0"
"2507","6/12/2022","9","6","10","0"
"2525","6/12/2022","4","0","2","0"
"2562","6/12/2022","36","8","3","1"
"2582","6/12/2022","11","4","1","0"
"2586","6/12/2022","18","0","11","6"
"2631","6/12/2022","10","6","6","0"
"2685","6/12/2022","-1","0","0","0"
"2723","6/12/2022","7","0","0","0"
"2730","6/12/2022","7","0","3","0"
"2731","6/12/2022","8","0","2","0"
"2732","6/12/2022","10","0","1","0"
"2734","6/12/2022","8","4","3","0"
"2735","6/12/2022","9","0","1","0"
"2761","6/12/2022","23","0","9","5"
"2788","6/12/2022","8","12","7","0"
"2812","6/12/2022","7","6","0","0"
"2813","6/12/2022","6","0","0","0"
"2814","6/12/2022","8","0","1","0"
"2913","6/12/2022","8","0","2","0"
"2914","6/12/2022","7","0","1","0"
"3015","6/12/2022","7","0","0","0"
"3033","6/12/2022","5","0","0","0"
"3035","6/12/2022","5","0","0","0"
"4446","6/12/2022","20","12","6","5"
"12136","6/12/2022","21","15","9","3"
"12516","6/12/2022","13","8","3","0"
"12518","6/12/2022","13","0","8","0"
"12523","6/12/2022","7","4","4","0"
"16062","6/12/2022","6","0","1","0"
"16063","6/12/2022","2","0","1","0"
"19322","6/12/2022","5","0","0","0"
"19516","6/12/2022","11","0","9","0"
"19520","6/12/2022","10","0","2","0"
"75","6/13/2022","41","32","36","2"
"76","6/13/2022","53","36","31","0"
"99","6/13/2022","4","0","0","0"
"117","6/13/2022","8","0","0","0"
"118","6/13/2022","6","0","2","3"
"119","6/13/2022","6","0","2","0"
"120","6/13/2022","10","4","1","0"
"149","6/13/2022","9","0","0","0"
"184","6/13/2022","7","6","3","0"
"195","6/13/2022","35","27","20","0"
"218","6/13/2022","27","24","12","3"
"296","6/13/2022","11","6","6","0"
"300","6/13/2022","7","8","2","0"
"304","6/13/2022","6","0","2","0"
"317","6/13/2022","38","8","37","0"
"343","6/13/2022","3","0","3","0"
"353","6/13/2022","11","6","0","0"
"373","6/13/2022","22","8","22","0"
"374","6/13/2022","12","0","6","0"
"388","6/13/2022","-4","18","14","0"
"419","6/13/2022","22","16","22","0"
"420","6/13/2022","4","0","0","0"
"462","6/13/2022","13","8","10","0"
"519","6/13/2022","26","6","1","0"
"525","6/13/2022","6","5","2","0"
"596","6/13/2022","15","4","4","0"
"597","6/13/2022","18","12","9","0"
"598","6/13/2022","7","0","1","0"
"1035","6/13/2022","6","6","2","0"
"1084","6/13/2022","24","0","1","1"
"1111","6/13/2022","7","6","1","0"
"1112","6/13/2022","10","6","0","0"
"1113","6/13/2022","5","0","0","0"
"1114","6/13/2022","11","6","0","0"
"1115","6/13/2022","2","6","0","0"
"1117","6/13/2022","10","8","1","0"
"1118","6/13/2022","10","0","0","0"
"1692","6/13/2022","15","8","12","0"
"1693","6/13/2022","22","0","0","0"
"1747","6/13/2022","25","15","10","0"
"1772","6/13/2022","10","8","0","0"
"1773","6/13/2022","6","0","0","0"
"1774","6/13/2022","10","0","2","0"
"1782","6/13/2022","10","24","13","0"
"1795","6/13/2022","26","14","7","0"
"1914","6/13/2022","5","0","0","0"
"1915","6/13/2022","5","0","0","0"
"1923","6/13/2022","6","0","0","0"
"1934","6/13/2022","7","6","1","0"
"1963","6/13/2022","43","8","35","0"
"1984","6/13/2022","10","6","0","0"
"2135","6/13/2022","7","6","0","0"
"2136","6/13/2022","7","0","0","0"
"2148","6/13/2022","10","0","0","0"
"2183","6/13/2022","5","6","0","0"
"2193","6/13/2022","24","18","7","3"
"2237","6/13/2022","9","6","2","0"
"2358","6/13/2022","10","0","11","0"
"2361","6/13/2022","8","0","2","0"
"2445","6/13/2022","15","6","8","0"
"2449","6/13/2022","23","8","20","0"
"2451","6/13/2022","12","0","10","0"
"2476","6/13/2022","9","0","0","0"
"2507","6/13/2022","11","12","4","0"
"2525","6/13/2022","2","0","0","0"
"2562","6/13/2022","40","8","24","0"
"2582","6/13/2022","10","0","2","0"
"2586","6/13/2022","13","12","8","0"
"2631","6/13/2022","4","0","4","0"
"2685","6/13/2022","3","4","5","0"
"2723","6/13/2022","7","0","0","0"
"2730","6/13/2022","4","0","0","0"
"2731","6/13/2022","6","0","0","0"
"2732","6/13/2022","9","0","0","0"
"2734","6/13/2022","5","0","1","0"
"2735","6/13/2022","16","8","2","0"
"2761","6/13/2022","19","10","12","0"
"2788","6/13/2022","17","16","9","0"
"2812","6/13/2022","7","0","1","0"
"2813","6/13/2022","6","0","0","0"
"2814","6/13/2022","7","0","0","0"
"2913","6/13/2022","6","0","1","0"
"2914","6/13/2022","6","0","0","0"
"3015","6/13/2022","7","0","0","0"
"3033","6/13/2022","5","0","0","0"
"3035","6/13/2022","11","6","2","0"
"4446","6/13/2022","21","12","10","1"
"12136","6/13/2022","30","21","15","3"
"12516","6/13/2022","10","0","5","0"
"12518","6/13/2022","5","0","6","1"
"12523","6/13/2022","3","0","2","0"
"16062","6/13/2022","5","0","1","0"
"16063","6/13/2022","7","6","0","0"
"19322","6/13/2022","5","0","0","0"
"19516","6/13/2022","19","16","15","0"
"19520","6/13/2022","8","0","0","0"
"75","6/14/2022","35","32","29","0"
"76","6/14/2022","65","44","37","0"
"99","6/14/2022","4","0","1","0"
"117","6/14/2022","8","0","5","0"
"118","6/14/2022","1","0","4","0"
"119","6/14/2022","4","0","2","0"
"120","6/14/2022","9","0","0","0"
"149","6/14/2022","9","0","0","0"
"184","6/14/2022","13","9","9","0"
"195","6/14/2022","45","30","32","3"
"218","6/14/2022","35","24","17","7"
"296","6/14/2022","5","0","4","0"
"300","6/14/2022","13","8","4","0"
"304","6/14/2022","10","6","5","0"
"317","6/14/2022","10","16","17","0"
"343","6/14/2022","4","4","2","0"
"353","6/14/2022","11","0","2","0"
"373","6/14/2022","8","8","9","0"
"374","6/14/2022","6","0","5","0"
